hospital_id,department,department_code,hour,queue_length,people_ahead,doctors_available,patients_being_served,average_service_time,arrival_rate,service_rate,emergency_patients,waiting_time_minutes
1,Dermatology,DER,10,8,7,1,1,8.0,5.0,7.5,1,52.6
1,Dermatology,DER,11,11,10,1,1,8.0,5.0,7.5,0,83.6
1,Dermatology,DER,12,12,11,1,1,8.0,5.0,7.5,0,92.4
1,Dermatology,DER,13,15,14,1,1,8.0,3.0,7.5,1,119.4
1,Dermatology,DER,14,17,16,1,1,8.0,6.0,7.5,0,129.5
1,Dermatology,DER,15,17,16,1,1,8.0,7.0,7.5,0,127.7
1,Dermatology,DER,16,20,19,1,1,8.0,4.0,7.5,0,150.0
1,Dermatology,DER,17,12,11,1,1,8.0,5.0,7.5,0,92.1
1,Dermatology,DER,18,17,16,1,1,8.0,5.0,7.5,0,132.3
2,General Medicine,GEN,8,9,7,2,2,9.4,9.0,12.74,0,32.8
2,General Medicine,GEN,9,12,10,2,2,9.4,5.0,12.74,0,48.6
2,General Medicine,GEN,10,7,5,2,2,9.4,7.0,12.74,0,21.9
2,General Medicine,GEN,11,11,9,2,2,9.4,9.0,12.74,1,49.0
2,General Medicine,GEN,12,13,11,2,2,9.4,3.0,12.74,0,53.1
2,General Medicine,GEN,13,17,15,2,2,9.4,6.0,12.74,0,72.6
2,General Medicine,GEN,14,4,2,2,2,9.4,5.0,12.74,0,8.1
2,General Medicine,GEN,15,13,11,2,2,9.4,5.0,12.74,0,53.3
2,General Medicine,GEN,16,4,2,2,2,9.4,10.0,12.74,0,5.8
2,General Medicine,GEN,17,10,8,2,2,9.4,3.0,12.74,0,44.5
2,General Medicine,GEN,18,11,9,2,2,9.4,4.0,12.74,1,47.0
2,Cardiology,CAR,8,12,10,2,2,15.7,12.0,7.64,1,83.8
2,Cardiology,CAR,9,14,12,2,2,15.7,9.0,7.64,1,97.8
2,Cardiology,CAR,10,13,11,2,2,15.7,9.0,7.64,2,105.9
2,Cardiology,CAR,11,12,10,2,2,15.7,9.0,7.64,0,77.5
2,Cardiology,CAR,12,7,5,2,2,15.7,3.0,7.64,0,40.8
2,Cardiology,CAR,13,14,12,2,2,15.7,9.0,7.64,0,92.1
2,Cardiology,CAR,14,11,9,2,2,15.7,5.0,7.64,0,75.1
2,Cardiology,CAR,15,12,10,2,2,15.7,7.0,7.64,1,85.4
2,Cardiology,CAR,16,9,7,2,2,15.7,8.0,7.64,0,52.2
2,Cardiology,CAR,17,11,9,2,2,15.7,5.0,7.64,0,70.9
2,Cardiology,CAR,18,9,7,2,2,15.7,5.0,7.64,0,49.8
2,Orthopaedics,ORT,8,13,12,1,1,11.5,9.0,5.22,1,149.7
2,Orthopaedics,ORT,9,13,12,1,1,11.5,10.0,5.22,0,135.2
2,Orthopaedics,ORT,10,17,16,1,1,11.5,8.0,5.22,1,150.0
2,Orthopaedics,ORT,11,11,10,1,1,11.5,9.0,5.22,1,115.4
2,Orthopaedics,ORT,12,9,8,1,1,11.5,5.0,5.22,0,92.5
2,Orthopaedics,ORT,13,14,13,1,1,11.5,4.0,5.22,1,150.0
2,Orthopaedics,ORT,14,19,18,1,1,11.5,7.0,5.22,0,150.0
2,Orthopaedics,ORT,15,17,16,1,1,11.5,7.0,5.22,0,150.0
2,Orthopaedics,ORT,16,16,15,1,1,11.5,8.0,5.22,0,150.0
2,Orthopaedics,ORT,17,10,9,1,1,11.5,6.0,5.22,0,105.5
2,Orthopaedics,ORT,18,13,12,1,1,11.5,6.0,5.22,0,134.4
2,Paediatrics,PED,8,22,21,1,1,9.9,9.0,6.05,0,150.0
2,Paediatrics,PED,9,13,12,1,1,9.9,8.0,6.05,0,115.8
2,Paediatrics,PED,10,10,9,1,1,9.9,8.0,6.05,0,89.3
2,Paediatrics,PED,11,18,17,1,1,9.9,9.0,6.05,0,150.0
2,Paediatrics,PED,12,13,12,1,1,9.9,7.0,6.05,0,115.7
2,Paediatrics,PED,13,10,9,1,1,9.9,3.0,6.05,2,102.3
2,Paediatrics,PED,14,14,13,1,1,9.9,6.0,6.05,1,134.0
2,Paediatrics,PED,15,23,22,1,1,9.9,8.0,6.05,0,150.0
2,Paediatrics,PED,16,15,14,1,1,9.9,10.0,6.05,0,139.5
2,Paediatrics,PED,17,11,10,1,1,9.9,5.0,6.05,1,100.1
2,Paediatrics,PED,18,18,17,1,1,9.9,4.0,6.05,0,150.0
2,Dermatology,DER,8,15,14,1,1,9.2,3.0,6.52,0,127.8
2,Dermatology,DER,9,17,16,1,1,9.2,4.0,6.52,0,145.2
2,Dermatology,DER,10,13,12,1,1,9.2,6.0,6.52,0,106.6
2,Dermatology,DER,11,15,14,1,1,9.2,4.0,6.52,0,127.4
2,Dermatology,DER,12,18,17,1,1,9.2,8.0,6.52,0,150.0
2,Dermatology,DER,13,14,13,1,1,9.2,5.0,6.52,0,119.4
2,Dermatology,DER,14,15,14,1,1,9.2,9.0,6.52,0,128.0
2,Dermatology,DER,15,16,15,1,1,9.2,8.0,6.52,0,141.0
2,Dermatology,DER,16,13,12,1,1,9.2,8.0,6.52,0,109.5
2,Dermatology,DER,17,14,13,1,1,9.2,6.0,6.52,0,120.9
2,Dermatology,DER,18,14,13,1,1,9.2,4.0,6.52,0,120.7
1,General Medicine,GEN,8,13,11,2,2,10.4,9.0,11.59,0,56.8
1,General Medicine,GEN,9,15,13,2,2,10.4,12.0,11.59,0,71.2
1,General Medicine,GEN,10,10,8,2,2,10.4,11.0,11.59,0,40.8
1,General Medicine,GEN,11,9,7,2,2,10.4,7.0,11.59,1,41.9
1,General Medicine,GEN,12,11,9,2,2,10.4,6.0,11.59,0,52.5
1,General Medicine,GEN,13,4,2,2,2,10.4,4.0,11.59,0,8.4
1,General Medicine,GEN,14,13,11,2,2,10.4,6.0,11.59,0,57.0
1,General Medicine,GEN,15,6,4,2,2,10.4,8.0,11.59,1,23.6
1,General Medicine,GEN,16,11,9,2,2,10.4,7.0,11.59,0,46.8
1,General Medicine,GEN,17,8,6,2,2,10.4,7.0,11.59,1,40.0
1,General Medicine,GEN,18,13,11,2,2,10.4,7.0,11.59,0,60.2
1,Cardiology,CAR,8,7,5,2,2,14.8,15.0,8.09,2,54.8
1,Cardiology,CAR,9,16,14,2,2,14.8,12.0,8.09,0,109.0
1,Cardiology,CAR,10,13,11,2,2,14.8,12.0,8.09,0,81.8
1,Cardiology,CAR,11,15,13,2,2,14.8,11.0,8.09,0,96.9
1,Cardiology,CAR,12,8,6,2,2,14.8,3.0,8.09,2,61.4
1,Cardiology,CAR,13,14,12,2,2,14.8,6.0,8.09,1,97.7
1,Cardiology,CAR,14,10,8,2,2,14.8,8.0,8.09,0,60.5
1,Cardiology,CAR,15,16,14,2,2,14.8,7.0,8.09,2,127.1
1,Cardiology,CAR,16,16,14,2,2,14.8,7.0,8.09,0,103.1
1,Cardiology,CAR,17,9,7,2,2,14.8,8.0,8.09,1,59.2
1,Cardiology,CAR,18,10,8,2,2,14.8,8.0,8.09,1,63.3
1,Orthopaedics,ORT,8,14,13,1,1,12.4,6.0,4.84,1,150.0
1,Orthopaedics,ORT,9,16,15,1,1,12.4,5.0,4.84,0,150.0
1,Orthopaedics,ORT,10,18,17,1,1,12.4,12.0,4.84,0,150.0
1,Orthopaedics,ORT,11,15,14,1,1,12.4,10.0,4.84,0,150.0
1,Orthopaedics,ORT,12,17,16,1,1,12.4,6.0,4.84,1,150.0
1,Orthopaedics,ORT,13,16,15,1,1,12.4,6.0,4.84,0,150.0
1,Orthopaedics,ORT,14,16,15,1,1,12.4,7.0,4.84,0,150.0
1,Orthopaedics,ORT,15,11,10,1,1,12.4,9.0,4.84,0,125.3
1,Orthopaedics,ORT,16,17,16,1,1,12.4,5.0,4.84,1,150.0
1,Orthopaedics,ORT,17,13,12,1,1,12.4,6.0,4.84,0,148.9
1,Orthopaedics,ORT,18,13,12,1,1,12.4,5.0,4.84,0,144.6
1,Paediatrics,PED,8,16,15,1,1,10.2,8.0,5.86,0,150.0
1,Paediatrics,PED,9,11,10,1,1,10.2,9.0,5.86,0,104.4
1,Paediatrics,PED,10,12,11,1,1,10.2,7.0,5.86,0,115.4
1,Paediatrics,PED,11,13,12,1,1,10.2,7.0,5.86,1,125.3
1,Paediatrics,PED,12,15,14,1,1,10.2,5.0,5.86,1,149.7
1,Paediatrics,PED,13,10,9,1,1,10.2,8.0,5.86,1,101.2
1,Paediatrics,PED,14,10,9,1,1,10.2,7.0,5.86,0,94.8
1,Paediatrics,PED,15,15,14,1,1,10.2,7.0,5.86,0,142.9
1,Paediatrics,PED,16,13,12,1,1,10.2,8.0,5.86,0,121.8
1,Paediatrics,PED,17,18,17,1,1,10.2,6.0,5.86,0,150.0
1,Paediatrics,PED,18,9,8,1,1,10.2,5.0,5.86,0,81.1
1,Dermatology,DER,8,6,5,1,1,8.4,8.0,7.16,0,39.9
1,Dermatology,DER,9,9,8,1,1,8.4,7.0,7.16,0,64.9
1,Dermatology,DER,10,18,17,1,1,8.4,8.0,7.16,1,150.0
1,Dermatology,DER,11,9,8,1,1,8.4,4.0,7.16,0,67.3
1,Dermatology,DER,12,17,16,1,1,8.4,4.0,7.16,0,134.0
1,Dermatology,DER,13,13,12,1,1,8.4,5.0,7.16,1,109.1
1,Dermatology,DER,14,10,9,1,1,8.4,4.0,7.16,0,72.6
1,Dermatology,DER,15,17,16,1,1,8.4,12.0,7.16,0,136.5
1,Dermatology,DER,16,15,14,1,1,8.4,6.0,7.16,0,116.8
1,Dermatology,DER,17,11,10,1,1,8.4,6.0,7.16,1,87.0
1,Dermatology,DER,18,12,11,1,1,8.4,4.0,7.16,0,91.1
2,General Medicine,GEN,8,6,4,2,2,10.6,6.0,11.37,0,19.4
2,General Medicine,GEN,9,9,7,2,2,10.6,9.0,11.37,1,44.6
2,General Medicine,GEN,10,10,8,2,2,10.6,8.0,11.37,0,47.6
2,General Medicine,GEN,11,10,8,2,2,10.6,10.0,11.37,0,40.7
2,General Medicine,GEN,12,10,8,2,2,10.6,7.0,11.37,0,44.6
2,General Medicine,GEN,13,8,6,2,2,10.6,5.0,11.37,0,29.1
2,General Medicine,GEN,14,7,5,2,2,10.6,5.0,11.37,1,34.6
2,General Medicine,GEN,15,14,12,2,2,10.6,7.0,11.37,0,63.9
2,General Medicine,GEN,16,13,11,2,2,10.6,7.0,11.37,0,56.4
2,General Medicine,GEN,17,1,0,2,1,10.6,5.0,11.37,1,2.4
2,General Medicine,GEN,18,4,2,2,2,10.6,4.0,11.37,0,5.3
2,Cardiology,CAR,8,9,7,2,2,14.7,8.0,8.15,0,52.9
2,Cardiology,CAR,9,17,15,2,2,14.7,10.0,8.15,0,112.5
2,Cardiology,CAR,10,10,8,2,2,14.7,9.0,8.15,0,61.7
2,Cardiology,CAR,11,11,9,2,2,14.7,10.0,8.15,2,84.9
2,Cardiology,CAR,12,11,9,2,2,14.7,2.0,8.15,0,60.0
2,Cardiology,CAR,13,9,7,2,2,14.7,6.0,8.15,1,61.8
2,Cardiology,CAR,14,14,12,2,2,14.7,10.0,8.15,1,95.5
2,Cardiology,CAR,15,10,8,2,2,14.7,5.0,8.15,1,69.0
2,Cardiology,CAR,16,6,4,2,2,14.7,7.0,8.15,0,30.3
2,Cardiology,CAR,17,6,4,2,2,14.7,6.0,8.15,0,28.8
2,Cardiology,CAR,18,7,5,2,2,14.7,3.0,8.15,1,44.8
2,Orthopaedics,ORT,8,13,12,1,1,13.0,8.0,4.63,1,150.0
2,Orthopaedics,ORT,9,19,18,1,1,13.0,9.0,4.63,0,150.0
2,Orthopaedics,ORT,10,14,13,1,1,13.0,8.0,4.63,0,150.0
2,Orthopaedics,ORT,11,10,9,1,1,13.0,7.0,4.63,1,124.9
2,Orthopaedics,ORT,12,10,9,1,1,13.0,2.0,4.63,1,124.3
2,Orthopaedics,ORT,13,14,13,1,1,13.0,6.0,4.63,0,150.0
2,Orthopaedics,ORT,14,13,12,1,1,13.0,6.0,4.63,0,150.0
2,Orthopaedics,ORT,15,14,13,1,1,13.0,10.0,4.63,0,150.0
2,Orthopaedics,ORT,16,15,14,1,1,13.0,7.0,4.63,0,150.0
2,Orthopaedics,ORT,17,16,15,1,1,13.0,7.0,4.63,0,150.0
2,Orthopaedics,ORT,18,18,17,1,1,13.0,7.0,4.63,1,150.0
2,Paediatrics,PED,8,15,14,1,1,10.1,7.0,5.93,0,139.8
2,Paediatrics,PED,9,17,16,1,1,10.1,7.0,5.93,0,150.0
2,Paediatrics,PED,10,13,12,1,1,10.1,10.0,5.93,1,121.5
2,Paediatrics,PED,11,15,14,1,1,10.1,6.0,5.93,1,150.0
2,Paediatrics,PED,12,13,12,1,1,10.1,7.0,5.93,0,120.9
2,Paediatrics,PED,13,13,12,1,1,10.1,6.0,5.93,0,119.5
2,Paediatrics,PED,14,14,13,1,1,10.1,9.0,5.93,0,129.7
2,Paediatrics,PED,15,14,13,1,1,10.1,10.0,5.93,0,130.6
2,Paediatrics,PED,16,9,8,1,1,10.1,7.0,5.93,0,79.3
2,Paediatrics,PED,17,7,6,1,1,10.1,4.0,5.93,0,57.1
2,Paediatrics,PED,18,15,14,1,1,10.1,6.0,5.93,0,142.3
2,Dermatology,DER,8,18,17,1,1,8.3,6.0,7.23,0,141.0
2,Dermatology,DER,9,16,15,1,1,8.3,8.0,7.23,0,125.4
2,Dermatology,DER,10,15,14,1,1,8.3,6.0,7.23,0,115.3
2,Dermatology,DER,11,18,17,1,1,8.3,9.0,7.23,0,139.7
2,Dermatology,DER,12,9,8,1,1,8.3,4.0,7.23,0,68.5
2,Dermatology,DER,13,10,9,1,1,8.3,7.0,7.23,2,86.8
2,Dermatology,DER,14,14,13,1,1,8.3,11.0,7.23,0,113.5
2,Dermatology,DER,15,13,12,1,1,8.3,8.0,7.23,0,95.4
2,Dermatology,DER,16,13,12,1,1,8.3,9.0,7.23,0,100.9
2,Dermatology,DER,17,13,12,1,1,8.3,7.0,7.23,0,98.9
2,Dermatology,DER,18,17,16,1,1,8.3,5.0,7.23,0,138.9
1,General Medicine,GEN,8,8,6,2,2,10.2,11.0,11.74,0,36.3
1,General Medicine,GEN,9,15,13,2,2,10.2,12.0,11.74,0,63.6
1,General Medicine,GEN,10,10,8,2,2,10.2,6.0,11.74,0,36.7
1,General Medicine,GEN,11,9,7,2,2,10.2,6.0,11.74,0,37.5
1,General Medicine,GEN,12,8,6,2,2,10.2,2.0,11.74,0,31.0
1,General Medicine,GEN,13,6,4,2,2,10.2,4.0,11.74,0,19.0
1,General Medicine,GEN,14,2,0,2,2,10.2,8.0,11.74,0,0.0
1,General Medicine,GEN,15,10,8,2,2,10.2,7.0,11.74,1,48.9
1,General Medicine,GEN,16,6,4,2,2,10.2,8.0,11.74,0,20.0
1,General Medicine,GEN,17,7,5,2,2,10.2,7.0,11.74,0,26.3
1,General Medicine,GEN,18,13,11,2,2,10.2,7.0,11.74,1,65.1
1,Cardiology,CAR,8,18,16,2,2,14.6,13.0,8.22,0,117.3
1,Cardiology,CAR,9,10,8,2,2,14.6,9.0,8.22,0,59.6
1,Cardiology,CAR,10,15,13,2,2,14.6,9.0,8.22,0,93.3
1,Cardiology,CAR,11,16,14,2,2,14.6,11.0,8.22,1,112.0
1,Cardiology,CAR,12,10,8,2,2,14.6,6.0,8.22,0,59.5
1,Cardiology,CAR,13,8,6,2,2,14.6,3.0,8.22,1,55.0
1,Cardiology,CAR,14,9,7,2,2,14.6,7.0,8.22,0,51.0
1,Cardiology,CAR,15,16,14,2,2,14.6,11.0,8.22,0,101.1
1,Cardiology,CAR,16,11,9,2,2,14.6,7.0,8.22,0,64.6
1,Cardiology,CAR,17,12,10,2,2,14.6,3.0,8.22,2,88.1
1,Cardiology,CAR,18,14,12,2,2,14.6,6.0,8.22,0,87.7
1,Orthopaedics,ORT,8,17,16,1,1,12.6,9.0,4.77,0,150.0
1,Orthopaedics,ORT,9,16,15,1,1,12.6,8.0,4.77,1,150.0
1,Orthopaedics,ORT,10,16,15,1,1,12.6,9.0,4.77,0,150.0
1,Orthopaedics,ORT,11,12,11,1,1,12.6,8.0,4.77,0,137.2
1,Orthopaedics,ORT,12,15,14,1,1,12.6,6.0,4.77,2,150.0
1,Orthopaedics,ORT,13,12,11,1,1,12.6,8.0,4.77,0,138.5
1,Orthopaedics,ORT,14,15,14,1,1,12.6,4.0,4.77,0,150.0
1,Orthopaedics,ORT,15,10,9,1,1,12.6,6.0,4.77,0,116.6
1,Orthopaedics,ORT,16,19,18,1,1,12.6,10.0,4.77,1,150.0
1,Orthopaedics,ORT,17,11,10,1,1,12.6,4.0,4.77,0,127.0
1,Orthopaedics,ORT,18,20,19,1,1,12.6,5.0,4.77,0,150.0
1,Paediatrics,PED,8,15,14,1,1,9.6,8.0,6.27,0,134.8
1,Paediatrics,PED,9,16,15,1,1,9.6,12.0,6.27,0,144.8
1,Paediatrics,PED,10,9,8,1,1,9.6,9.0,6.27,0,82.0
1,Paediatrics,PED,11,16,15,1,1,9.6,12.0,6.27,0,141.9
1,Paediatrics,PED,12,10,9,1,1,9.6,3.0,6.27,0,91.9
1,Paediatrics,PED,13,13,12,1,1,9.6,9.0,6.27,2,128.7
1,Paediatrics,PED,14,12,11,1,1,9.6,6.0,6.27,0,108.3
1,Paediatrics,PED,15,11,10,1,1,9.6,6.0,6.27,0,92.8
1,Paediatrics,PED,16,12,11,1,1,9.6,8.0,6.27,0,102.9
1,Paediatrics,PED,17,14,13,1,1,9.6,7.0,6.27,2,133.7
1,Paediatrics,PED,18,12,11,1,1,9.6,6.0,6.27,0,104.6
1,Dermatology,DER,8,16,15,1,1,8.0,4.0,7.46,0,117.9
1,Dermatology,DER,9,6,5,1,1,8.0,6.0,7.46,0,44.7
1,Dermatology,DER,10,9,8,1,1,8.0,4.0,7.46,0,67.2
1,Dermatology,DER,11,13,12,1,1,8.0,5.0,7.46,0,97.6
1,Dermatology,DER,12,7,6,1,1,8.0,5.0,7.46,0,53.0
1,Dermatology,DER,13,14,13,1,1,8.0,7.0,7.46,0,107.6
1,Dermatology,DER,14,12,11,1,1,8.0,7.0,7.46,0,89.6
1,Dermatology,DER,15,13,12,1,1,8.0,6.0,7.46,0,96.2
1,Dermatology,DER,16,13,12,1,1,8.0,6.0,7.46,0,98.8
1,Dermatology,DER,17,14,13,1,1,8.0,4.0,7.46,0,103.4
1,Dermatology,DER,18,10,9,1,1,8.0,4.0,7.46,0,75.2
2,General Medicine,GEN,8,12,10,2,2,10.3,8.0,11.7,0,50.2
2,General Medicine,GEN,9,13,11,2,2,10.3,12.0,11.7,0,60.7
2,General Medicine,GEN,10,19,17,2,2,10.3,10.0,11.7,0,87.5
2,General Medicine,GEN,11,12,10,2,2,10.3,8.0,11.7,0,47.0
2,General Medicine,GEN,12,16,14,2,2,10.3,6.0,11.7,0,75.0
2,General Medicine,GEN,13,9,7,2,2,10.3,6.0,11.7,0,37.9
2,General Medicine,GEN,14,13,11,2,2,10.3,7.0,11.7,0,51.9
2,General Medicine,GEN,15,13,11,2,2,10.3,10.0,11.7,0,60.5
2,General Medicine,GEN,16,7,5,2,2,10.3,6.0,11.7,2,36.3
2,General Medicine,GEN,17,2,0,2,2,10.3,4.0,11.7,0,4.0
2,General Medicine,GEN,18,11,9,2,2,10.3,7.0,11.7,0,48.9
2,Cardiology,CAR,8,7,5,2,2,15.3,10.0,7.84,0,40.3
2,Cardiology,CAR,9,16,14,2,2,15.3,10.0,7.84,0,109.0
2,Cardiology,CAR,10,13,11,2,2,15.3,14.0,7.84,0,82.7
2,Cardiology,CAR,11,10,8,2,2,15.3,8.0,7.84,0,59.6
2,Cardiology,CAR,12,12,10,2,2,15.3,4.0,7.84,0,78.0
2,Cardiology,CAR,13,10,8,2,2,15.3,5.0,7.84,0,61.4
2,Cardiology,CAR,14,5,3,2,2,15.3,11.0,7.84,0,20.1
2,Cardiology,CAR,15,10,8,2,2,15.3,8.0,7.84,0,60.1
2,Cardiology,CAR,16,10,8,2,2,15.3,7.0,7.84,2,78.1
2,Cardiology,CAR,17,15,13,2,2,15.3,4.0,7.84,0,98.1
2,Cardiology,CAR,18,6,4,2,2,15.3,5.0,7.84,0,31.0
2,Orthopaedics,ORT,8,12,11,1,1,11.6,6.0,5.18,0,125.0
2,Orthopaedics,ORT,9,16,15,1,1,11.6,6.0,5.18,2,150.0
2,Orthopaedics,ORT,10,11,10,1,1,11.6,9.0,5.18,0,113.2
2,Orthopaedics,ORT,11,20,19,1,1,11.6,8.0,5.18,0,150.0
2,Orthopaedics,ORT,12,20,19,1,1,11.6,8.0,5.18,0,150.0
2,Orthopaedics,ORT,13,11,10,1,1,11.6,4.0,5.18,0,113.1
2,Orthopaedics,ORT,14,13,12,1,1,11.6,9.0,5.18,0,141.7
2,Orthopaedics,ORT,15,13,12,1,1,11.6,9.0,5.18,0,137.3
2,Orthopaedics,ORT,16,15,14,1,1,11.6,7.0,5.18,0,150.0
2,Orthopaedics,ORT,17,13,12,1,1,11.6,5.0,5.18,0,136.4
2,Orthopaedics,ORT,18,18,17,1,1,11.6,5.0,5.18,0,150.0
2,Paediatrics,PED,8,12,11,1,1,9.4,7.0,6.39,0,102.9
2,Paediatrics,PED,9,20,19,1,1,9.4,11.0,6.39,0,150.0
2,Paediatrics,PED,10,16,15,1,1,9.4,7.0,6.39,2,150.0
2,Paediatrics,PED,11,14,13,1,1,9.4,9.0,6.39,1,123.8
2,Paediatrics,PED,12,13,12,1,1,9.4,3.0,6.39,0,111.6
2,Paediatrics,PED,13,17,16,1,1,9.4,10.0,6.39,0,150.0
2,Paediatrics,PED,14,16,15,1,1,9.4,8.0,6.39,0,139.5
2,Paediatrics,PED,15,16,15,1,1,9.4,9.0,6.39,0,136.2
2,Paediatrics,PED,16,21,20,1,1,9.4,9.0,6.39,0,150.0
2,Paediatrics,PED,17,14,13,1,1,9.4,6.0,6.39,0,122.0
2,Paediatrics,PED,18,14,13,1,1,9.4,5.0,6.39,0,123.2
2,Dermatology,DER,8,14,13,1,1,7.4,6.0,8.15,0,97.0
2,Dermatology,DER,9,14,13,1,1,7.4,3.0,8.15,0,97.8
2,Dermatology,DER,10,10,9,1,1,7.4,4.0,8.15,0,67.7
2,Dermatology,DER,11,16,15,1,1,7.4,6.0,8.15,0,107.5
2,Dermatology,DER,12,13,12,1,1,7.4,4.0,8.15,1,91.0
2,Dermatology,DER,13,12,11,1,1,7.4,5.0,8.15,0,77.9
2,Dermatology,DER,14,14,13,1,1,7.4,7.0,8.15,0,95.0
2,Dermatology,DER,15,16,15,1,1,7.4,8.0,8.15,0,109.6
2,Dermatology,DER,16,14,13,1,1,7.4,7.0,8.15,0,98.4
2,Dermatology,DER,17,18,17,1,1,7.4,4.0,8.15,1,132.3
2,Dermatology,DER,18,13,12,1,1,7.4,5.0,8.15,0,91.0
1,General Medicine,GEN,8,10,8,2,2,9.5,8.0,12.66,0,37.6
1,General Medicine,GEN,9,15,13,2,2,9.5,10.0,12.66,0,65.4
1,General Medicine,GEN,10,15,13,2,2,9.5,15.0,12.66,0,62.5
1,General Medicine,GEN,11,12,10,2,2,9.5,10.0,12.66,0,49.6
1,General Medicine,GEN,12,6,4,2,2,9.5,5.0,12.66,0,20.2
1,General Medicine,GEN,13,11,9,2,2,9.5,4.0,12.66,0,41.0
1,General Medicine,GEN,14,4,2,2,2,9.5,6.0,12.66,1,14.5
1,General Medicine,GEN,15,5,3,2,2,9.5,6.0,12.66,0,10.9
1,General Medicine,GEN,16,15,13,2,2,9.5,8.0,12.66,0,58.4
1,General Medicine,GEN,17,12,10,2,2,9.5,7.0,12.66,0,47.5
1,General Medicine,GEN,18,10,8,2,2,9.5,5.0,12.66,0,34.9
1,Cardiology,CAR,8,10,8,2,2,15.1,11.0,7.94,1,71.1
1,Cardiology,CAR,9,9,7,2,2,15.1,11.0,7.94,0,49.0
1,Cardiology,CAR,10,16,14,2,2,15.1,12.0,7.94,1,112.9
1,Cardiology,CAR,11,10,8,2,2,15.1,10.0,7.94,2,79.0
1,Cardiology,CAR,12,5,3,2,2,15.1,7.0,7.94,1,32.3
1,Cardiology,CAR,13,4,2,2,2,15.1,6.0,7.94,0,19.2
1,Cardiology,CAR,14,8,6,2,2,15.1,8.0,7.94,0,48.9
1,Cardiology,CAR,15,9,7,2,2,15.1,8.0,7.94,0,50.7
1,Cardiology,CAR,16,8,6,2,2,15.1,6.0,7.94,0,42.4
1,Cardiology,CAR,17,12,10,2,2,15.1,6.0,7.94,0,75.1
1,Cardiology,CAR,18,8,6,2,2,15.1,8.0,7.94,0,43.2
1,Orthopaedics,ORT,8,13,12,1,1,13.0,7.0,4.61,1,150.0
1,Orthopaedics,ORT,9,13,12,1,1,13.0,6.0,4.61,0,149.7
1,Orthopaedics,ORT,10,17,16,1,1,13.0,8.0,4.61,0,150.0
1,Orthopaedics,ORT,11,15,14,1,1,13.0,7.0,4.61,0,150.0
1,Orthopaedics,ORT,12,20,19,1,1,13.0,7.0,4.61,0,150.0
1,Orthopaedics,ORT,13,16,15,1,1,13.0,5.0,4.61,0,150.0
1,Orthopaedics,ORT,14,14,13,1,1,13.0,9.0,4.61,0,150.0
1,Orthopaedics,ORT,15,15,14,1,1,13.0,6.0,4.61,0,150.0
1,Orthopaedics,ORT,16,15,14,1,1,13.0,7.0,4.61,0,150.0
1,Orthopaedics,ORT,17,12,11,1,1,13.0,5.0,4.61,0,147.5
1,Orthopaedics,ORT,18,10,9,1,1,13.0,5.0,4.61,0,118.9
1,Paediatrics,PED,8,19,18,1,1,10.5,9.0,5.71,1,150.0
1,Paediatrics,PED,9,16,15,1,1,10.5,10.0,5.71,0,150.0
1,Paediatrics,PED,10,21,20,1,1,10.5,10.0,5.71,0,150.0
1,Paediatrics,PED,11,17,16,1,1,10.5,9.0,5.71,0,150.0
1,Paediatrics,PED,12,17,16,1,1,10.5,5.0,5.71,1,150.0
1,Paediatrics,PED,13,16,15,1,1,10.5,6.0,5.71,0,150.0
1,Paediatrics,PED,14,15,14,1,1,10.5,7.0,5.71,1,150.0
1,Paediatrics,PED,15,13,12,1,1,10.5,11.0,5.71,0,124.8
1,Paediatrics,PED,16,14,13,1,1,10.5,6.0,5.71,0,135.9
1,Paediatrics,PED,17,21,20,1,1,10.5,6.0,5.71,0,150.0
1,Paediatrics,PED,18,16,15,1,1,10.5,5.0,5.71,0,150.0
1,Dermatology,DER,8,18,17,1,1,7.9,8.0,7.61,1,139.4
1,Dermatology,DER,9,12,11,1,1,7.9,5.0,7.61,0,87.2
1,Dermatology,DER,10,15,14,1,1,7.9,3.0,7.61,0,105.6
1,Dermatology,DER,11,12,11,1,1,7.9,4.0,7.61,0,86.3
1,Dermatology,DER,12,16,15,1,1,7.9,5.0,7.61,0,123.7
1,Dermatology,DER,13,13,12,1,1,7.9,6.0,7.61,0,94.8
1,Dermatology,DER,14,16,15,1,1,7.9,13.0,7.61,0,118.0
1,Dermatology,DER,15,15,14,1,1,7.9,5.0,7.61,1,115.9
1,Dermatology,DER,16,20,19,1,1,7.9,5.0,7.61,1,150.0
1,Dermatology,DER,17,14,13,1,1,7.9,3.0,7.61,0,99.8
1,Dermatology,DER,18,13,12,1,1,7.9,5.0,7.61,0,97.6
2,General Medicine,GEN,8,13,11,2,2,10.0,8.0,11.97,0,58.9
2,General Medicine,GEN,9,10,8,2,2,10.0,7.0,11.97,0,42.0
2,General Medicine,GEN,10,14,12,2,2,10.0,9.0,11.97,0,54.6
2,General Medicine,GEN,11,14,12,2,2,10.0,9.0,11.97,1,70.1
2,General Medicine,GEN,12,11,9,2,2,10.0,5.0,11.97,0,42.4
2,General Medicine,GEN,13,16,14,2,2,10.0,8.0,11.97,1,76.1
2,General Medicine,GEN,14,11,9,2,2,10.0,8.0,11.97,1,47.8
